Disp,comp_str,R_max,EnvNoiseSigma,FalseAbsenceFrac,Repeat,RunID,RunName,S_global,Occ_thresh,comp_conn
1e-5,1.1,5,0.001,0,D,979,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.001,0,D,980,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.001,0,D,981,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.001,0,D,982,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.001,0,D,983,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.001,0,D,984,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.001,0,D,985,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.001,0,D,986,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.001,0,D,987,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.001,0,D,988,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.001,0,D,989,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.001,0,D,990,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.001,0,D,991,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.001,0,D,992,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.001,0,D,993,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.001,0,D,994,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.001,0,D,995,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.001,0,D,996,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.001,0,D,997,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.001,0,D,998,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.001,0,D,999,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.01,0,D,1000,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.01,0,D,1001,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.01,0,D,1002,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.01,0,D,1003,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.01,0,D,1004,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.01,0,D,1005,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.01,0,D,1006,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.01,0,D,1007,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.01,0,D,1008,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.01,0,D,1009,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.01,0,D,1010,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.01,0,D,1011,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.01,0,D,1012,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.01,0,D,1013,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.01,0,D,1014,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.01,0,D,1015,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.01,0,D,1016,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.01,0,D,1017,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.01,0,D,1018,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.01,0,D,1019,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.01,0,D,1020,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.01,0,D,1021,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.01,0,D,1022,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.01,0,D,1023,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.01,0,D,1024,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.01,0,D,1025,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.01,0,D,1026,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.1,0,D,1027,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.1,0,D,1028,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.1,0,D,1029,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.1,0,D,1030,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.1,0,D,1031,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.1,0,D,1032,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.1,0,D,1033,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.1,0,D,1034,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.1,0,D,1035,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.1,0,D,1036,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.1,0,D,1037,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.1,0,D,1038,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.1,0,D,1039,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.1,0,D,1040,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.1,0,D,1041,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.1,0,D,1042,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.1,0,D,1043,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.1,0,D,1044,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.1,0,D,1045,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.1,0,D,1046,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.1,0,D,1047,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.1,0,D,1048,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.1,0,D,1049,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.1,0,D,1050,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.1,0,D,1051,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.1,0,D,1052,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.1,0,D,1053,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.001,0.05,D,1054,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.001,0.05,D,1055,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.001,0.05,D,1056,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.001,0.05,D,1057,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.001,0.05,D,1058,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.001,0.05,D,1059,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.001,0.05,D,1060,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.001,0.05,D,1061,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.001,0.05,D,1062,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.001,0.05,D,1063,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.001,0.05,D,1064,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.001,0.05,D,1065,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.001,0.05,D,1066,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.001,0.05,D,1067,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.001,0.05,D,1068,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.001,0.05,D,1069,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.001,0.05,D,1070,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.001,0.05,D,1071,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.001,0.05,D,1072,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.001,0.05,D,1073,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.001,0.05,D,1074,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.001,0.05,D,1075,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.001,0.05,D,1076,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.001,0.05,D,1077,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.001,0.05,D,1078,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.001,0.05,D,1079,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.001,0.05,D,1080,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.01,0.05,D,1081,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.01,0.05,D,1082,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.01,0.05,D,1083,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.01,0.05,D,1084,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.01,0.05,D,1085,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.01,0.05,D,1086,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.01,0.05,D,1087,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.01,0.05,D,1088,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.01,0.05,D,1089,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.01,0.05,D,1090,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.01,0.05,D,1091,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.01,0.05,D,1092,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.01,0.05,D,1093,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.01,0.05,D,1094,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.01,0.05,D,1095,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.01,0.05,D,1096,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.01,0.05,D,1097,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.01,0.05,D,1098,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.01,0.05,D,1099,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.01,0.05,D,1100,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.01,0.05,D,1101,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.01,0.05,D,1102,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.01,0.05,D,1103,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.01,0.05,D,1104,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.01,0.05,D,1105,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.01,0.05,D,1106,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.01,0.05,D,1107,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.1,0.05,D,1108,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.1,0.05,D,1109,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.1,0.05,D,1110,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.1,0.05,D,1111,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.1,0.05,D,1112,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.1,0.05,D,1113,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.1,0.05,D,1114,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.1,0.05,D,1115,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.1,0.05,D,1116,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.1,0.05,D,1117,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.1,0.05,D,1118,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.1,0.05,D,1119,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.1,0.05,D,1120,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.1,0.05,D,1121,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.1,0.05,D,1122,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.1,0.05,D,1123,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.1,0.05,D,1124,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.1,0.05,D,1125,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.1,0.05,D,1126,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.1,0.05,D,1127,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.1,0.05,D,1128,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.1,0.05,D,1129,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.1,0.05,D,1130,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.1,0.05,D,1131,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.1,0.05,D,1132,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.1,0.05,D,1133,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.1,0.05,D,1134,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.001,0.1,D,1135,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.001,0.1,D,1136,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.001,0.1,D,1137,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.001,0.1,D,1138,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.001,0.1,D,1139,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.001,0.1,D,1140,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.001,0.1,D,1141,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.001,0.1,D,1142,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.001,0.1,D,1143,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.001,0.1,D,1144,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.001,0.1,D,1145,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.001,0.1,D,1146,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.001,0.1,D,1147,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.001,0.1,D,1148,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.001,0.1,D,1149,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.001,0.1,D,1150,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.001,0.1,D,1151,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.001,0.1,D,1152,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.001,0.1,D,1153,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.001,0.1,D,1154,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.001,0.1,D,1155,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.001,0.1,D,1156,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.001,0.1,D,1157,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.001,0.1,D,1158,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.001,0.1,D,1159,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.001,0.1,D,1160,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.001,0.1,D,1161,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.01,0.1,D,1162,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.01,0.1,D,1163,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.01,0.1,D,1164,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.01,0.1,D,1165,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.01,0.1,D,1166,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.01,0.1,D,1167,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.01,0.1,D,1168,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.01,0.1,D,1169,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.01,0.1,D,1170,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.01,0.1,D,1171,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.01,0.1,D,1172,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.01,0.1,D,1173,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.01,0.1,D,1174,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.01,0.1,D,1175,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.01,0.1,D,1176,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.01,0.1,D,1177,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.01,0.1,D,1178,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.01,0.1,D,1179,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.01,0.1,D,1180,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.01,0.1,D,1181,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.01,0.1,D,1182,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.01,0.1,D,1183,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.01,0.1,D,1184,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.01,0.1,D,1185,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.01,0.1,D,1186,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.01,0.1,D,1187,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.01,0.1,D,1188,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.1,0.1,D,1189,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.1,0.1,D,1190,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.1,0.1,D,1191,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.1,0.1,D,1192,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.1,0.1,D,1193,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.1,0.1,D,1194,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.1,0.1,D,1195,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.1,0.1,D,1196,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.1,0.1,D,1197,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.1,0.1,D,1198,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.1,0.1,D,1199,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.1,0.1,D,1200,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.1,0.1,D,1201,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.1,0.1,D,1202,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.1,0.1,D,1203,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.1,0.1,D,1204,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.1,0.1,D,1205,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.1,0.1,D,1206,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.1,0.1,D,1207,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.1,0.1,D,1208,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.1,0.1,D,1209,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.1,0.1,D,1210,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.1,0.1,D,1211,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.1,0.1,D,1212,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.1,0.1,D,1213,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.1,0.1,D,1214,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.1,0.1,D,1215,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.001,0.2,D,1216,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.001,0.2,D,1217,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.001,0.2,D,1218,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.001,0.2,D,1219,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.001,0.2,D,1220,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.001,0.2,D,1221,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.001,0.2,D,1222,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.001,0.2,D,1223,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.001,0.2,D,1224,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.001,0.2,D,1225,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.001,0.2,D,1226,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.001,0.2,D,1227,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.001,0.2,D,1228,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.001,0.2,D,1229,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.001,0.2,D,1230,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.001,0.2,D,1231,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.001,0.2,D,1232,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.001,0.2,D,1233,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.001,0.2,D,1234,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.001,0.2,D,1235,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.001,0.2,D,1236,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.001,0.2,D,1237,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.001,0.2,D,1238,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.001,0.2,D,1239,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.001,0.2,D,1240,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.001,0.2,D,1241,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.001,0.2,D,1242,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.01,0.2,D,1243,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.01,0.2,D,1244,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.01,0.2,D,1245,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.01,0.2,D,1246,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.01,0.2,D,1247,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.01,0.2,D,1248,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.01,0.2,D,1249,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.01,0.2,D,1250,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.01,0.2,D,1251,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.01,0.2,D,1252,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.01,0.2,D,1253,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.01,0.2,D,1254,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.01,0.2,D,1255,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.01,0.2,D,1256,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.01,0.2,D,1257,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.01,0.2,D,1258,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.01,0.2,D,1259,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.01,0.2,D,1260,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.01,0.2,D,1261,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.01,0.2,D,1262,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.01,0.2,D,1263,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.01,0.2,D,1264,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.01,0.2,D,1265,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.01,0.2,D,1266,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.01,0.2,D,1267,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.01,0.2,D,1268,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.01,0.2,D,1269,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.1,0.2,D,1270,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.1,0.2,D,1271,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.1,0.2,D,1272,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.1,0.2,D,1273,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.1,0.2,D,1274,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.1,0.2,D,1275,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.1,0.2,D,1276,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.1,0.2,D,1277,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.1,0.2,D,1278,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.1,0.2,D,1279,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.1,0.2,D,1280,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.1,0.2,D,1281,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.1,0.2,D,1282,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.1,0.2,D,1283,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.1,0.2,D,1284,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.1,0.2,D,1285,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.1,0.2,D,1286,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.1,0.2,D,1287,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.1,0.2,D,1288,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.1,0.2,D,1289,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.1,0.2,D,1290,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.1,0.2,D,1291,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.1,0.2,D,1292,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.1,0.2,D,1293,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.1,0.2,D,1294,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.1,0.2,D,1295,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.1,0.2,D,1296,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.001,0,E,1297,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.001,0,E,1298,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.001,0,E,1299,TrialObsQual,50,0.1,0.01
